order_id,product_name,category,quantity,unit_price,discount_percent,region,sale_date,customer_email,revenue
A1110,Laptop,HomeAppliance,5,16306.17,0.73,Central,2023-01-29,a@example.com,22013.33
A1371,Shoes,HomeAppliance,-1,49486.62,1.31,South,17-03-2023,,0.0
A1047,WashingMachine,HomeAppliance,0,36912.9,1.08,Central,07-05-2023,,0.0
A1497,WashingMachine,home appliance,abc,21842.85,0.8,Central,2023/05/09,,0.0
A1420,Smartphone,Electrnics,abc,6740.34,0.04,west,30-Jan-2023,,0.0
A1885,Laptop,home appliance,0,16944.81,0.77,North,15-May-2023,a@example.com,0.0
A1735,Laptop,fashion,0,31414.85,0.74,CENTRAL,18-Jan-2023,b@example.com,0.0
A1347,laptop,fashion,0,12730.04,1.39,North,2023.04.22,a@example.com,0.0
A1835,washing machine,HomeAppliance,2,22621.25,0.46,west,30-May-2023,,24430.95
A1798,shoess,electronics,0,31574.04,0.13,WEST,12-Jun-2023,,0.0
A1474,laptop,fashion,-1,7995.11,0.96,west,07-04-2023,,0.0
A1083,WashingMachine,fashion,2,43781.84,0.27,WEST,21-01-2023,a@example.com,63921.49
A1501,Shoes,home appliance,abc,6260.08,1.17,WEST,2023.01.03,,0.0
A1118,Smartphone,fashion wear,-1,44284.31,0.98,South,2023.04.13,b@example.com,0.0
A1633,Shoes,Electrnics,-1,45389.5,0.61,WEST,,,0.0
A1088,WashingMachine,Electrnics,abc,18487.44,1.3,WEST,13/06/2023,,0.0
A1811,laptop,home appliance,0,43841.44,0.88,south,09-May-2023,,0.0
A1185,Smartphone,fashion,0,31917.96,0.65,WEST,2023/06/07,b@example.com,0.0
A1095,Shoes,fashion,abc,18150.2,0.22,south,16/02/2023,,0.0
A1124,Shoes,HomeAppliance,0,40620.42,0.12,WEST,2023.04.11,a@example.com,0.0
A1319,laptop,electronics,-1,45198.68,1.47,WEST,04-Mar-2023,,0.0
A1311,Shoes,fashion wear,0,25598.44,1.19,nort,,,0.0
A1534,laptop,fashion wear,3,31024.48,0.34,south,2023/06/20,,61428.47
A1461,laptop,fashion,0,30094.67,0.77,south,17-02-2023,a@example.com,0.0
A1612,Laptop,HomeAppliance,abc,29977.03,1.24,North,10-Mar-2023,,0.0
A1837,WashingMachine,fashion wear,abc,43587.31,0.97,CENTRAL,16/04/2023,b@example.com,0.0
A1588,Laptop,Electrnics,abc,1542.49,1.26,South,21/04/2023,a@example.com,0.0
A1360,Smart Phone,HomeAppliance,abc,40056.61,0.63,CENTRAL,2023/05/16,b@example.com,0.0
A1850,Smart Phone,fashion,2,31539.47,0.26,South,,,46678.42
A1490,Laptop,fashion wear,-1,20765.45,1.05,nort,10-May-2023,,0.0
A1875,WashingMachine,electronics,-1,48134.22,0.71,North,2023-04-23,b@example.com,0.0
A1664,WashingMachine,electronics,abc,1466.45,1.29,North,,,0.0
A1289,Laptop,fashion,-1,20550.75,0.62,North,27-Jun-2023,a@example.com,0.0
A1797,shoess,Electrnics,-1,45222.15,1.18,WEST,2023-01-23,a@example.com,0.0
A1048,Smartphone,home appliance,-1,38607.46,0.84,west,2023.05.23,,0.0
A1961,laptop,electronics,-1,8297.54,1.23,west,2023.05.04,a@example.com,0.0
A1423,Laptop,HomeAppliance,1,10000.85,1.3,North,2023.01.02,,0.0
A1762,laptop,HomeAppliance,abc,39671.24,0.28,south,2023-01-01,,0.0
A1904,laptop,fashion,3,14505.5,0.67,WEST,19-02-2023,,14360.44
A1852,WashingMachine,HomeAppliance,0,5573.48,0.82,WEST,20-06-2023,a@example.com,0.0
A1674,WashingMachine,home appliance,abc,42283.92,1.06,Central,27-Mar-2023,a@example.com,0.0
A1006,Laptop,fashion,-1,28682.61,0.94,west,31-May-2023,a@example.com,0.0
A1435,Smartphone,fashion,abc,1717.73,0.71,North,25-Apr-2023,b@example.com,0.0
A1964,Smart Phone,fashion,-1,32277.35,1.3,west,12/02/2023,a@example.com,0.0
A1150,Shoes,fashion,-1,522.18,1.2,WEST,2023/05/11,,0.0
A1280,Smartphone,home appliance,0,2860.06,1.2,North,2023.02.09,,0.0
A1102,Laptop,fashion wear,0,16590.82,0.78,nort,,,0.0
A1513,Smartphone,fashion wear,1,37910.7,0.64,south,2023/02/13,,13647.85
A1969,Laptop,fashion wear,-1,47441.6,0.67,CENTRAL,2023/04/13,,0.0
A1214,Shoes,home appliance,abc,2173.4,0.49,west,2023.06.11,,0.0
A1454,Laptop,electronics,abc,20439.59,0.24,west,2023.05.20,b@example.com,0.0
A1351,shoess,electronics,abc,34570.96,0.8,Central,20/02/2023,,0.0
A1424,laptop,Electrnics,0,9505.35,0.61,WEST,2023/01/11,b@example.com,0.0
A1795,laptop,home appliance,-1,48397.54,0.08,North,14-04-2023,b@example.com,0.0
A1873,Smart Phone,electronics,0,25111.14,0.79,west,27-Jan-2023,b@example.com,0.0
A1882,Smart Phone,fashion wear,abc,24127.84,0.38,CENTRAL,24/02/2023,,0.0
A1434,WashingMachine,Electrnics,abc,41947.93,0.81,west,2023-06-23,,0.0
A1194,washing machine,fashion,-1,10207.15,0.87,WEST,06/06/2023,a@example.com,0.0
A1964,Shoes,electronics,0,45502.35,0.56,south,05-06-2023,,0.0
A1946,WashingMachine,electronics,abc,12600.54,0.31,south,27/03/2023,,0.0
A1254,washing machine,fashion,-1,11542.52,0.14,WEST,2023/04/11,,0.0
A1343,laptop,fashion wear,abc,35690.41,1.32,nort,,,0.0
A1447,shoess,HomeAppliance,-1,31987.8,1.49,WEST,2023.04.25,,0.0
A1763,Laptop,Electrnics,-1,47348.18,0.04,South,2023.03.09,,0.0
A1096,washing machine,electronics,1,46099.3,0.46,CENTRAL,,,24893.62
A1941,washing machine,HomeAppliance,abc,41147.06,0.42,South,04/06/2023,b@example.com,0.0
A1545,Laptop,electronics,0,15134.61,0.73,south,,,0.0
A1163,Shoes,Electrnics,abc,25821.88,0.07,nort,2023/06/27,,0.0
A1442,Laptop,HomeAppliance,0,23458.25,1.41,North,2023.05.02,,0.0
A1115,washing machine,fashion wear,abc,19757.9,0.56,North,2023/04/04,b@example.com,0.0
A1183,Smart Phone,electronics,3,32298.54,1.42,south,13/06/2023,,0.0
A1020,laptop,home appliance,5,19419.74,1.26,west,2023.06.10,,0.0
A1636,Smartphone,electronics,0,15706.14,0.05,North,22/06/2023,,0.0
A1291,laptop,HomeAppliance,2,19667.0,0.48,CENTRAL,19-Mar-2023,,20453.68
A1968,laptop,fashion wear,abc,24597.53,1.0,west,18-01-2023,a@example.com,0.0
A1631,WashingMachine,fashion wear,5,8405.94,0.33,North,2023.05.05,,28159.9
A1647,washing machine,fashion wear,-1,21345.45,0.69,WEST,13-Mar-2023,,0.0
A1605,laptop,HomeAppliance,abc,48695.97,0.54,nort,09-Jan-2023,b@example.com,0.0
A1945,washing machine,Electrnics,0,9129.15,0.89,North,2023/01/19,,0.0
A1955,shoess,fashion wear,abc,23170.35,1.18,south,21/01/2023,b@example.com,0.0
A1243,Shoes,HomeAppliance,-1,37506.55,0.05,North,24-03-2023,,0.0
A1999,Laptop,home appliance,2,5362.99,0.7,WEST,,,3217.79
A1395,Laptop,electronics,-1,25217.33,0.54,south,2023-03-30,b@example.com,0.0
A1539,washing machine,fashion wear,0,23232.71,0.45,nort,,,0.0
A1591,Shoes,home appliance,abc,25097.68,1.24,WEST,27/04/2023,b@example.com,0.0
A1778,laptop,HomeAppliance,1,32205.46,1.39,South,25/04/2023,a@example.com,0.0
A1201,washing machine,home appliance,abc,47934.64,1.18,South,2023/06/11,,0.0
A1505,washing machine,HomeAppliance,0,40200.62,0.57,South,18-06-2023,b@example.com,0.0
A1029,Laptop,home appliance,3,13408.79,1.18,WEST,03-Jan-2023,b@example.com,0.0
A1830,WashingMachine,HomeAppliance,0,19745.11,0.18,North,11-03-2023,,0.0
A1922,Shoes,HomeAppliance,-1,44433.36,0.73,North,13/01/2023,b@example.com,0.0
A1355,Laptop,Electrnics,2,17091.04,1.1,Central,,,0.0
A1082,Shoes,home appliance,abc,47266.46,0.46,nort,23-06-2023,a@example.com,0.0
A1550,Smart Phone,fashion wear,-1,1528.12,0.25,nort,26-05-2023,,0.0
A1098,WashingMachine,electronics,abc,6507.17,1.2,CENTRAL,17-May-2023,b@example.com,0.0
A1617,washing machine,home appliance,0,38331.09,1.38,nort,15-Feb-2023,,0.0
A1946,laptop,home appliance,5,45613.96,0.44,Central,09/06/2023,,127719.09
A1735,laptop,electronics,-1,44245.19,1.13,south,18-Jan-2023,b@example.com,0.0
A1133,Laptop,fashion wear,-1,11029.3,1.42,south,2023/06/12,a@example.com,0.0
A1213,WashingMachine,Electrnics,5,42997.46,0.26,Central,2023.02.19,a@example.com,159090.6
A1200,Laptop,Electrnics,abc,44240.24,0.7,nort,2023.06.02,a@example.com,0.0
A1687,shoess,electronics,abc,17801.18,0.32,North,2023/04/11,,0.0
A1370,WashingMachine,HomeAppliance,0,11461.19,1.04,Central,2023-03-10,,0.0
A1866,washing machine,HomeAppliance,2,2642.74,0.17,North,16/01/2023,a@example.com,4386.95
A1192,Laptop,fashion wear,1,26097.79,0.8,North,2023/06/24,b@example.com,5219.56
A1940,Smartphone,home appliance,abc,27812.26,1.29,west,2023.01.01,,0.0
A1085,washing machine,fashion wear,3,7083.47,1.33,south,,,0.0
A1284,washing machine,home appliance,abc,35183.56,0.66,west,2023.05.20,a@example.com,0.0
A1530,Smartphone,fashion wear,abc,18670.88,0.3,CENTRAL,2023.01.19,,0.0
A1567,WashingMachine,fashion,0,20457.8,1.46,south,03-Jun-2023,,0.0
A1988,WashingMachine,fashion wear,abc,44045.3,1.31,South,18-02-2023,,0.0
A1779,Smart Phone,Electrnics,abc,42012.79,0.87,Central,12-May-2023,a@example.com,0.0
A1913,washing machine,fashion wear,0,26563.23,0.85,CENTRAL,22/04/2023,,0.0
A1909,Laptop,electronics,-1,27562.84,0.61,west,2023/06/01,a@example.com,0.0
A1245,washing machine,fashion,3,18449.73,0.94,south,27-Mar-2023,a@example.com,3320.95
A1791,laptop,home appliance,0,31381.31,1.0,North,2023/04/03,,0.0
A1056,Smartphone,fashion wear,abc,5241.97,0.16,South,,a@example.com,0.0
A1274,Laptop,home appliance,0,24885.36,0.44,south,05-01-2023,,0.0
A1527,shoess,electronics,0,7775.28,1.35,South,2023.03.20,a@example.com,0.0
A1198,laptop,Electrnics,abc,43175.55,1.22,nort,,a@example.com,0.0
A1363,shoess,electronics,2,28286.8,1.05,Central,2023/04/25,,0.0
A1099,washing machine,electronics,abc,27493.28,1.36,South,19-01-2023,,0.0
A1197,WashingMachine,fashion,0,30152.58,0.05,CENTRAL,01/06/2023,a@example.com,0.0
A1922,laptop,home appliance,-1,49615.75,0.82,west,,,0.0
A1310,Smart Phone,fashion wear,-1,3216.06,0.67,CENTRAL,04-Feb-2023,,0.0
A1786,Laptop,HomeAppliance,0,31287.06,0.17,CENTRAL,2023-02-21,a@example.com,0.0
A1291,Smartphone,fashion,abc,3308.42,0.3,North,2023.04.19,,0.0
A1194,Smart Phone,HomeAppliance,3,26298.67,0.65,south,22-02-2023,a@example.com,27613.6
A1933,Laptop,fashion,-1,16598.41,1.5,west,30-Mar-2023,a@example.com,0.0
A1139,Shoes,fashion wear,-1,4181.84,1.34,WEST,2023/05/20,b@example.com,0.0
A1667,shoess,home appliance,abc,13947.49,0.1,CENTRAL,02-03-2023,b@example.com,0.0
A1796,shoess,HomeAppliance,abc,40988.3,0.51,nort,08-01-2023,,0.0
A1365,Laptop,electronics,0,6937.45,1.25,nort,21-05-2023,,0.0
A1393,Laptop,home appliance,3,22227.92,1.3,WEST,2023/05/15,,0.0
A1368,shoess,HomeAppliance,0,24610.19,1.42,south,2023.06.26,,0.0
A1895,washing machine,Electrnics,3,34685.94,1.07,South,2023/03/24,,0.0
A1100,washing machine,fashion wear,abc,25279.19,0.23,west,2023/01/19,,0.0
A1260,washing machine,Electrnics,0,17083.46,0.64,North,2023.05.28,b@example.com,0.0
A1505,shoess,electronics,0,16946.75,0.14,Central,24-05-2023,,0.0
A1148,washing machine,electronics,0,47252.33,1.31,CENTRAL,02/01/2023,,0.0
A1892,shoess,home appliance,abc,29748.37,0.49,South,2023-04-07,a@example.com,0.0
A1720,laptop,electronics,-1,6171.97,0.43,South,2023/05/14,b@example.com,0.0
A1970,Smart Phone,Electrnics,0,41584.0,1.43,west,2023.02.18,a@example.com,0.0
A1757,laptop,home appliance,abc,44222.86,1.41,nort,,a@example.com,0.0
A1034,Smart Phone,HomeAppliance,4,20503.54,1.24,west,2023/04/15,,0.0
A1268,Smart Phone,fashion wear,-1,17170.44,1.36,CENTRAL,2023.06.29,a@example.com,0.0
A1127,Laptop,home appliance,4,15971.81,1.01,Central,2023.04.22,,0.0
A1382,Shoes,fashion wear,abc,12688.85,1.08,CENTRAL,2023-01-30,,0.0
A1415,Laptop,fashion,abc,37137.22,1.38,WEST,22-01-2023,,0.0
A1288,Laptop,fashion,abc,43372.12,1.23,nort,,,0.0
A1504,Smart Phone,electronics,3,42906.82,0.32,west,04/05/2023,,87529.91
A1768,Laptop,HomeAppliance,-1,4095.81,1.03,South,24-Apr-2023,,0.0
A1089,shoess,HomeAppliance,5,30190.49,0.34,Central,23/04/2023,,99628.62
A1784,Smartphone,home appliance,4,3328.85,1.49,west,2023.01.05,,0.0
A1614,washing machine,Electrnics,4,23179.95,0.03,Central,14/04/2023,a@example.com,89938.21
A1301,Laptop,fashion,0,20157.7,0.2,WEST,19/03/2023,b@example.com,0.0
A1626,washing machine,home appliance,0,17425.75,0.57,WEST,05-Jan-2023,,0.0
A1569,Smartphone,electronics,0,23146.55,1.25,south,02-Jun-2023,b@example.com,0.0
A1224,Shoes,fashion wear,1,26484.62,1.3,south,08/05/2023,b@example.com,0.0
A1428,laptop,fashion wear,-1,47969.16,1.09,Central,11/03/2023,,0.0
A1616,washing machine,fashion wear,5,33114.75,0.11,South,,a@example.com,147360.64
A1111,laptop,fashion,abc,49753.31,0.46,Central,2023-06-13,b@example.com,0.0
A1053,shoess,HomeAppliance,0,46932.33,1.32,WEST,,b@example.com,0.0
A1720,Smart Phone,fashion,3,44255.15,0.72,south,2023/04/13,,37174.33
A1682,washing machine,fashion wear,abc,14137.99,1.23,North,21-06-2023,b@example.com,0.0
A1774,laptop,fashion,abc,23336.13,1.46,South,04-Mar-2023,,0.0
A1674,WashingMachine,fashion,0,41493.85,0.61,south,03/01/2023,,0.0
A1136,Laptop,home appliance,-1,45244.7,0.98,WEST,2023.05.06,,0.0
A1324,Laptop,fashion wear,0,27436.75,0.7,WEST,2023.05.20,,0.0
A1011,Shoes,fashion wear,0,4945.78,0.87,South,2023-05-10,a@example.com,0.0
A1923,Shoes,home appliance,3,28215.08,0.26,South,2023.04.17,,62637.48
A1396,Laptop,home appliance,0,3104.01,0.5,North,24/02/2023,,0.0
A1948,Laptop,fashion wear,abc,9025.21,0.63,CENTRAL,2023/03/04,,0.0
A1712,WashingMachine,fashion wear,abc,29469.68,0.29,south,15/03/2023,b@example.com,0.0
A1230,Smartphone,fashion wear,-1,39125.84,0.55,WEST,2023.06.03,,0.0
A1263,laptop,Electrnics,0,1662.86,1.0,west,,,0.0
A1804,Laptop,fashion,0,21302.71,1.15,west,2023.05.14,,0.0
A1994,shoess,electronics,3,48728.63,1.41,South,2023/02/11,,0.0
A1578,Laptop,Electrnics,abc,45030.37,0.42,west,30-May-2023,,0.0
A1956,washing machine,HomeAppliance,0,2020.38,0.25,CENTRAL,2023.06.14,,0.0
A1722,Smart Phone,home appliance,0,15676.63,0.83,Central,17/05/2023,,0.0
A1406,WashingMachine,Electrnics,0,16902.43,0.52,Central,2023-03-12,b@example.com,0.0
A1127,shoess,fashion wear,0,31085.59,0.9,South,29-05-2023,a@example.com,0.0
A1902,WashingMachine,electronics,abc,24760.32,0.94,North,2023.03.23,b@example.com,0.0
A1172,shoess,electronics,0,22116.51,1.36,Central,2023-04-20,a@example.com,0.0
A1690,shoess,HomeAppliance,0,29782.01,0.27,south,24-Jan-2023,a@example.com,0.0
A1552,washing machine,home appliance,5,20780.62,0.07,North,,,96629.88
A1005,Smartphone,electronics,2,20918.4,0.11,South,27-02-2023,,37234.75
A1043,Smart Phone,HomeAppliance,-1,25526.09,1.39,west,2023/06/26,,0.0
A1939,WashingMachine,HomeAppliance,abc,43268.37,0.74,WEST,04/01/2023,,0.0
A1341,Shoes,fashion wear,0,37065.0,0.12,North,2023.06.25,a@example.com,0.0
A1843,laptop,fashion wear,5,46686.99,0.45,CENTRAL,2023-04-28,b@example.com,128389.22
A1778,shoess,fashion wear,abc,20146.29,1.13,WEST,2023.01.12,b@example.com,0.0
A1368,washing machine,electronics,-1,27937.16,1.15,west,27/03/2023,,0.0
A1745,WashingMachine,fashion wear,abc,14362.93,0.92,nort,07/06/2023,b@example.com,0.0
A1771,Smart Phone,electronics,0,29496.86,1.28,nort,2023.02.01,a@example.com,0.0
A1018,WashingMachine,Electrnics,abc,48268.69,0.69,South,09-Mar-2023,,0.0
A1675,Smart Phone,home appliance,abc,33217.12,0.67,south,12-06-2023,b@example.com,0.0
A1253,Smartphone,home appliance,0,38889.46,1.28,nort,2023/04/16,,0.0
A1613,Smartphone,electronics,-1,38074.74,0.13,south,03/01/2023,b@example.com,0.0
A1840,Laptop,home appliance,-1,42220.6,0.89,CENTRAL,20-Mar-2023,,0.0
A1207,Smartphone,Electrnics,abc,46962.54,1.45,North,2023-03-27,a@example.com,0.0
A1813,Laptop,Electrnics,2,39313.0,0.64,south,2023-04-24,,28305.36
A1559,Smart Phone,home appliance,abc,23824.17,0.72,Central,2023/01/15,,0.0
A1798,washing machine,HomeAppliance,0,21070.99,0.48,CENTRAL,2023.06.29,b@example.com,0.0
A1382,Smart Phone,fashion,-1,16123.75,0.98,CENTRAL,2023-03-12,,0.0
A1170,Smartphone,HomeAppliance,-1,1760.33,1.28,west,,,0.0
A1870,washing machine,home appliance,-1,4735.4,0.73,Central,17/03/2023,b@example.com,0.0
A1022,Smart Phone,home appliance,0,39478.36,0.98,North,,a@example.com,0.0
A1839,Smartphone,HomeAppliance,0,31612.88,1.08,Central,02-Mar-2023,b@example.com,0.0
A1772,shoess,Electrnics,0,12205.65,0.46,WEST,25/03/2023,,0.0
A1483,Smartphone,home appliance,-1,2874.7,0.69,WEST,20-Jan-2023,a@example.com,0.0
A1753,laptop,home appliance,3,4213.07,0.97,South,02/04/2023,,379.18
A1896,Smartphone,fashion wear,abc,22473.17,1.08,nort,10/05/2023,b@example.com,0.0
A1379,washing machine,electronics,1,32965.76,0.53,North,2023.01.11,,15493.91
A1328,laptop,fashion wear,3,7053.73,1.21,North,,,0.0
A1631,washing machine,fashion wear,2,4646.85,1.08,west,01/04/2023,b@example.com,0.0
A1749,Smart Phone,HomeAppliance,5,13825.78,0.82,Central,20-06-2023,,12443.2
A1120,Smart Phone,home appliance,-1,37601.57,1.46,CENTRAL,2023-01-25,b@example.com,0.0
A1014,washing machine,home appliance,-1,43265.83,0.36,nort,2023-06-22,,0.0
A1176,Shoes,HomeAppliance,1,13645.52,0.8,west,2023.02.18,a@example.com,2729.1
A1114,washing machine,HomeAppliance,-1,30832.45,1.13,South,2023-01-24,b@example.com,0.0
A1340,Smart Phone,fashion wear,abc,20144.86,0.02,WEST,21/03/2023,,0.0
A1459,laptop,HomeAppliance,4,22435.38,0.69,WEST,05-04-2023,,27819.87
A1678,shoess,HomeAppliance,-1,43114.24,1.07,South,,b@example.com,0.0
A1623,Shoes,HomeAppliance,0,9167.42,1.26,South,25/05/2023,,0.0
A1510,Laptop,electronics,0,4116.39,0.53,North,2023-01-15,b@example.com,0.0
A1513,shoess,HomeAppliance,0,32329.62,0.84,west,2023.03.03,a@example.com,0.0
A1000,shoess,home appliance,0,42944.56,0.49,South,19/06/2023,,0.0
A1407,Shoes,electronics,1,19573.87,1.34,west,01-02-2023,,0.0
A1282,laptop,HomeAppliance,-1,12934.22,1.34,Central,18/01/2023,b@example.com,0.0
A1394,laptop,home appliance,4,17225.33,0.85,west,02-Feb-2023,,10335.2
A1544,washing machine,electronics,abc,11896.24,0.51,nort,29/04/2023,,0.0
A1417,WashingMachine,electronics,0,46446.7,0.01,South,28-03-2023,,0.0
A1033,Smartphone,fashion wear,0,32692.27,1.32,south,,a@example.com,0.0
A1746,WashingMachine,home appliance,abc,43737.24,0.61,South,2023-03-22,,0.0
A1288,Laptop,Electrnics,3,8297.6,0.33,South,01-03-2023,a@example.com,16678.18
A1264,Smart Phone,electronics,4,32336.05,1.29,nort,19-Apr-2023,,0.0
A1782,shoess,home appliance,2,41709.52,0.42,south,2023.06.26,,48383.04
A1456,Smartphone,fashion wear,abc,26140.69,1.45,CENTRAL,30-Apr-2023,,0.0
A1202,WashingMachine,fashion,-1,28002.44,1.23,WEST,25-Jan-2023,b@example.com,0.0
A1418,Smartphone,Electrnics,0,28390.68,0.65,nort,18/01/2023,a@example.com,0.0
A1505,Smart Phone,home appliance,1,21468.35,0.73,nort,08/04/2023,a@example.com,5796.45
A1119,Smartphone,Electrnics,abc,28164.21,0.62,Central,29-05-2023,,0.0
A1207,Shoes,fashion,0,12120.85,1.27,Central,19-05-2023,b@example.com,0.0
A1682,shoess,electronics,3,12273.26,0.61,South,14-Feb-2023,,14359.71
A1483,washing machine,home appliance,abc,26757.35,1.47,North,2023-06-13,b@example.com,0.0
A1799,shoess,fashion wear,5,30613.15,1.19,CENTRAL,17-02-2023,a@example.com,0.0
A1876,shoess,fashion,abc,31921.02,0.13,North,2023/05/12,a@example.com,0.0
A1904,Laptop,Electrnics,abc,45436.52,0.33,CENTRAL,04-Apr-2023,b@example.com,0.0
A1714,WashingMachine,HomeAppliance,0,45731.74,0.15,south,2023.01.19,,0.0
A1356,laptop,Electrnics,0,11910.66,0.19,south,2023.03.22,,0.0
A1645,WashingMachine,fashion,0,4421.64,0.05,WEST,2023-05-08,b@example.com,0.0
A1594,Shoes,electronics,5,47494.11,0.03,nort,08-02-2023,,230346.43
A1751,laptop,fashion wear,1,44817.22,1.16,west,2023.05.18,,0.0
A1942,shoess,fashion,abc,39940.72,0.8,west,2023.06.02,,0.0
A1527,laptop,electronics,-1,6191.14,1.35,nort,30/03/2023,b@example.com,0.0
A1969,shoess,HomeAppliance,1,15696.28,0.95,south,14-01-2023,,784.81
A1553,laptop,home appliance,-1,23040.88,1.4,west,10/01/2023,b@example.com,0.0
A1713,washing machine,home appliance,0,44498.02,0.36,Central,25-Apr-2023,a@example.com,0.0
A1264,Smart Phone,HomeAppliance,abc,24427.72,0.01,North,2023/05/14,,0.0
A1314,Smart Phone,Electrnics,abc,49649.95,0.27,CENTRAL,18-Apr-2023,,0.0
A1493,washing machine,fashion,0,32930.84,1.3,west,23-03-2023,a@example.com,0.0
A1349,Smart Phone,HomeAppliance,abc,13142.55,0.21,west,2023.01.02,,0.0
A1884,shoess,electronics,3,26822.51,1.15,nort,02-02-2023,,0.0
A1656,shoess,fashion,0,47838.27,1.35,North,28-01-2023,,0.0
A1472,washing machine,fashion wear,-1,45137.07,1.09,WEST,2023-02-23,a@example.com,0.0
A1660,Smartphone,fashion,abc,5433.1,0.96,nort,2023.01.10,a@example.com,0.0
A1539,Laptop,Electrnics,0,2236.34,1.37,North,20-04-2023,,0.0
A1759,Shoes,electronics,abc,35205.24,0.48,Central,,b@example.com,0.0
A1405,laptop,fashion,5,8990.53,1.06,South,2023/03/07,b@example.com,0.0
A1347,Shoes,fashion wear,4,42874.6,1.2,Central,30/06/2023,a@example.com,0.0
A1715,shoess,electronics,0,27778.49,1.1,South,01-05-2023,b@example.com,0.0
A1445,shoess,HomeAppliance,-1,5446.64,1.1,Central,2023/02/16,a@example.com,0.0
A1616,Smartphone,electronics,-1,43618.35,0.6,west,2023/03/10,a@example.com,0.0
A1769,washing machine,Electrnics,-1,14514.97,1.05,WEST,01/01/2023,,0.0
A1694,Smartphone,Electrnics,4,49812.04,0.44,nort,,,111578.97
A1075,Smart Phone,electronics,3,6698.15,0.95,South,22-Jan-2023,b@example.com,1004.72
A1133,Shoes,home appliance,0,3088.94,1.1,west,2023/03/02,,0.0
A1398,Smartphone,electronics,-1,45944.94,0.19,Central,20-06-2023,a@example.com,0.0
A1557,WashingMachine,HomeAppliance,abc,4171.47,0.91,west,05/04/2023,,0.0
A1992,shoess,electronics,1,9596.76,0.23,CENTRAL,2023/03/12,,7389.51
A1638,Smartphone,Electrnics,abc,6697.79,1.01,south,2023-05-24,,0.0
A1720,WashingMachine,electronics,abc,35509.85,1.37,Central,18-02-2023,a@example.com,0.0
A1001,Laptop,electronics,-1,30319.21,0.05,CENTRAL,24-Jan-2023,,0.0
A1393,Smartphone,home appliance,0,37606.37,1.23,WEST,18-01-2023,,0.0
A1458,WashingMachine,HomeAppliance,3,33482.85,0.91,South,2023/06/17,b@example.com,9040.37
A1579,laptop,Electrnics,-1,6802.8,0.09,North,2023-04-16,a@example.com,0.0
A1118,Shoes,fashion,0,15210.79,0.58,South,02-Mar-2023,,0.0
A1780,washing machine,Electrnics,abc,46293.55,0.46,North,2023.01.07,b@example.com,0.0
A1976,WashingMachine,Electrnics,5,48406.57,1.22,south,2023-02-02,b@example.com,0.0
A1418,laptop,Electrnics,0,38902.49,1.13,CENTRAL,27-03-2023,,0.0
A1945,washing machine,fashion wear,abc,18600.0,0.71,North,2023-05-11,,0.0
A1968,shoess,fashion wear,-1,33243.93,1.35,CENTRAL,,,0.0
A1926,shoess,home appliance,abc,17150.0,0.28,Central,24/04/2023,,0.0
A1036,washing machine,Electrnics,0,37147.08,0.16,WEST,20/03/2023,b@example.com,0.0
A1551,laptop,fashion wear,1,29277.85,0.96,south,2023.02.19,,1171.11
A1336,WashingMachine,Electrnics,abc,45172.63,0.29,west,24-02-2023,,0.0
A1723,Smartphone,home appliance,0,33372.85,1.33,west,2023/06/07,a@example.com,0.0
A1877,WashingMachine,HomeAppliance,0,43029.45,1.46,nort,,a@example.com,0.0
A1437,WashingMachine,electronics,-1,2549.9,0.49,nort,2023/06/29,,0.0
